Created-At;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Text;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
12/06/2023 19:57;aghiel;1,26E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Jeonghan masih otw berlin, joshua, hyunjin sama jeongin gaada kabar, perth sama chimon sama aja. Ini bias gua di kpop sama di thai gaada bedanya?;;;0;1,67E+18
12/06/2023 19:57;fasha ?? rbuy;1,62E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:57;?;257881234;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Wajar ga wajar ga sih kangen cowo kpop;;;0;1,67E+18
12/06/2023 19:57;badut.;9,84E+17;tanyakanrl;1,33E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"@tanyakanrl kalo ke rl, 6 tahun yang lalu.

kalo ke cwk kpop/gepeng/fiksi, beberapa jam yang lalu.";;;0;1,67E+18
12/06/2023 19:56;khaizt maba ub²³;1,33E+18;beningskr;1,24E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@beningskr dari pinterest dan idol kpop?;;;0;1,67E+18
12/06/2023 19:56;??????????;1,47E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;heran memenya sampe grup kantor yang bener2 isinya orang2 ga pada ngerti kpop.. setelah ditanya dapet stickernya dari mana doi jawab 'ditwitter sempet rame kan dulu? karna lucu aku comot jadiin sticker' ? https://t.co/pZTJWdOV4O;;;0;1,67E+18
12/06/2023 19:56;?? ?;1,09E+18;hblfess;1,30E+18;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@hblfess samaaa ? aslinya gua ga suka kpop, cuma suka lagu bangtan. terus mulai suka txt, lama2 dengerin nj, enha, ssera juga ? tapi selain itu lagunya ga ada yang masuk ?;;;0;1,67E+18
12/06/2023 19:56;????????, Gita.;1,37E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:56;DE FI;9,15E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @My17youth: BTW yang bener emang SEVENTEEN KPop gais, title/nama konser dari grup itu emang seventeen tapi bukan nama grup. 

jadi udah…";;;24;1,67E+18
12/06/2023 19:56;@jj116;1363528710;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:56;??y?? ?;1,63E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Aww,, jgn iri yaw?? https://t.co/3mv2DtJIiT;;;0;1,67E+18
12/06/2023 19:56;Van ?;1,27E+18;ownyoungs;1,43E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@ownyoungs 00 semua agensi kpop, kaga ada yg bener ehh ?;;;0;1,67E+18
12/06/2023 19:56;anggrayni;1,55E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @Rumiasi92959544: @sam__690 @JUSTshortsNOW @5ecretNumber Jujur gara2 ada 1 akun ig yg berubah haluan gw jadi gak respect. Cuma sn dan se…;;;1;1,67E+18
12/06/2023 19:56;ILAA;1,32E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:56;Itz_SN6;1,53E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:56;Sandi Ayudya;1,34E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Dilihat2 setelah aku nonton konser woodz temanku yg ini bisa ngirim video tiktok tentang thailand tuh sehari bisa 20 video lebih? katanya takut aku balik ke kpop lagi terus bosen sm thailand? https://t.co/ntjgPG9gpj;;;0;1,67E+18
12/06/2023 19:56;mylee;1,30E+18;tanyakanrl;1,33E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@tanyakanrl Keluarga & idol kpop;;;0;1,67E+18
12/06/2023 19:56;???? ?;7,64E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:56;Meu ?!;43518596;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:55;Damiiyaa?DOXA?;1,28E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:55;Shy-Ta || ARIA ???;8,67E+17;tanyakanrl;1,33E+18;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;@tanyakanrl Idol kpop atau aktrik aktor korea juga nikahnya private tapi tetep diumumin kalo mereka nikah wahai netizen, bukannya sok ikut campur yah… apalagi mereka umbar kedekatan bedua di media sosial;;;0;1,67E+18
12/06/2023 19:55;OPEN DM ! ?BACA PINED & RULES UPDATE BASE CA!;57120779;;-1;in;<a href='https://twitter.com/cybfess' rel='nofollow'>CYBER SPACE FESS</a>;cys ada yang mau ngikut sposes lagu kpop?;;;0;1,67E+18
12/06/2023 19:55;.;8,55E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:54;Hanif.;8,76E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:54;Editha.;1919902104;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:54;? ?? ??? saw skz ? ?? ??;1389685314;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @ijwaa: Ye weh. I minat kpop masa 2008, first concert 2014, start beli albums 2016, 2023 baru betul betul start pergi sana sini ? ingat…;;;4;1,67E+18
12/06/2023 19:54;Jade;1,23E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:54;yaz ?;1,15E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;anjink aku dulu pernah upload konten ttg mukbang idol korea tapi abis tuh hiat kpop, pas aku cek akun ytku LAHHHH VIEWERNYA 600K??? mana yg subs dah 3,71k ??? https://t.co/Xp4OICYOzA;;;0;1,67E+18
12/06/2023 19:54;han?;1,28E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:54;fannyl;1,57E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;w jarang bgt biasin idol cowo kpop tp kalo zayyan wksksks sangat lucu!!! boleh dipertimbangkan;;;0;1,67E+18
12/06/2023 19:54;?;1,42E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:54;KEJORA. 20 ??;2914916954;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:54;Amel?;1,03E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:54;Bear ? ? ? ? ?;1,61E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:54;?;1,26E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 19:54;niss;748580899;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 19:54;syahmansyahrir;1,67E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:54;dekiss;1,60E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @IDNTimesKorea: Yakin kamu X-BLISS sejati? Coba tebak mata siapakah ini? #XODIAC @XODIACOfficial @XODIAC_MEMBERS 
https://t.co/kN1wR32MeU";;;21;1,67E+18
12/06/2023 19:53;haknyeon;1,39E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;mungkin krn tbzone kemaren konser kpop pertama setelah pandemi semua orang super excited jadi sedikit lupa basic manner menonton konser (berusaha positif);;;0;1,67E+18
12/06/2023 19:53;hoga?°??;1,54E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Sayang banget akun ini cuma buat hype kpop aja sedangkan interestku banyak. Wasting time gonta-ganti akun?;;;0;1,67E+18
12/06/2023 19:53;??;1,27E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 19:53;sha;1,34E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Wkwk tmn rl gue muak ga ya sw gue cowok kpop semua, keliatan bgt timpanya klo non kpop sejam bisa 40-60 view klo kpop 30an sejam, muak bgt dah keknya kyk pas buka sw 'ni org lagi, isinya kpop pula' 'angger' wkwkwkwkwk;;;0;1,67E+18
12/06/2023 19:53;Dara.;2443790970;MaidensbIush;2443790970;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Ya Allah lucu banget kayak lagi telponan sama saudara jauh jatohnya. Ga pernah kebayang kpop kpop-an akan se-lokal ini.;;;0;1,67E+18
12/06/2023 19:53;siti diah;1,51E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:53;¹????sweetness uri oh;1,23E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 19:53;????m?s | ? FmL?;1,44E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:53;? ?~??;1,07E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:53;lidya;1,24E+18;tanyarlfes;1371650588;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@tanyarlfes wkwk sayang deh gapunya cowo kpop yg bisa dipamerin, yakali seganteng ini ga gue umbar https://t.co/3VQpYCr8VC;;;0;1,67E+18
12/06/2023 19:52;dengpool ??;1,39E+18;biaslovers;418565109;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@biaslovers Jap kena scroll balik tweet stay voting dgn kpop prediction ?tp ada 1 yg suruh stop vote.;;;0;1,67E+18
12/06/2023 19:52;vily`?;1,28E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:52;Elisha;1,52E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @sbtcon: sbt! udah 5 kali jualan di cfd solo banyak orang tua support anak nya buat suka kpop, ada yang beliin sampe ada yang bela2in vi…;;;119;1,67E+18
12/06/2023 19:52;ijwaa;1,38E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Ye weh. I minat kpop masa 2008, first concert 2014, start beli albums 2016, 2023 baru betul betul start pergi sana sini ? ingat chu all kpop ni hobi je. Engko tak beli album, esok leeknow makan hanwoo, wagyu A5 juga bukan makan pasir ? https://t.co/VpxHD4ngov;;;4;1,67E+18
12/06/2023 19:52;???artasasmita, ?enala ?;8,68E+17;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:52;•lockgirl•;1,37E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Ada ko di arirang radio kpop https://t.co/o4Rnn2SdYR;;;0;1,67E+18
12/06/2023 19:52;zaa;1,07E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Nonton konser kpop gua berani sendiri, tapi kalo jejepangan gak berani;;;0;1,67E+18
12/06/2023 19:52;Ell Lae;1,52E+18;junkyu_kyub;1,57E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@junkyu_kyub Kasian banget elu nge kpop bukan dapet bahagia malah dapet kesel.. Mending lu keluar dari teume deh.. Jangan ngaku2 teume kalo kelakuan kayak gini.;;;0;1,67E+18
12/06/2023 19:52;D.;1,30E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:51;zeii;1,51E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @pompomfess: CW // Crossover KPOP |Pompom! Baru tau Siwol pernah jadi BA Mie Sedaap ? https://t.co/VLKy9zhirq;;;34;1,67E+18
12/06/2023 19:51;Kiel;8,95E+17;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:51;Agathis Dammara ?;1,53E+18;kikimanudin;1189196389;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@kikimanudin Yaahhh jangan batal dongg. Semoga yaaa setelah ini sold out.  Tapi, kuakui emang untuk ukuran band rock jepang ini termasuk mahal banget sih tiketnya. Udah 11 12 sama KPop;;;0;1,67E+18
12/06/2023 19:51;Joy~;393221958;xdcy1192898;1,66E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@xdcy1192898 @Emeril_01 Bisalah bicara hati kehati... Suami kan pasti punya hobi yg ngeselin kita juga hehehe. Aku bolehin dia mainan vespa sampe puas, brisik bgt loh suaranya dan mahal2 ?, dia jg bolehin aku suka KPop dan badminton, yg menurut pak su apa;;;0;1,67E+18
12/06/2023 19:51;nibiru, DM YG DITAG!!!;8,84E+17;hikenc;1,41E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@hikenc yuk bekas KPop bisa live 150k bisa nego ke akun yg di bio aja https://t.co/TmfJLooP4r;;;0;1,67E+18
12/06/2023 19:51;cassava;1,52E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;ke alfamart, denger lagu kpop suara vokalnya sih keknya mirip ateez, tp kok aku ga familiar sama lagunya...;;;0;1,67E+18
12/06/2023 19:51;z;1,29E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @starfess: -guys Terngiang2 tapi cuma tau itu doang liriknya T_T kpop grup cowo gituuuu https://t.co/0CKpaH16PS;;;188;1,67E+18
12/06/2023 19:51;Ridho Akbar;1,62E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:51;??? nata ´??;1,63E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;kemusuhan ama base @utfess soalnya gk pernah pasang ava pemain bola di event spesial pun ? kpop & anime mulu;;;0;1,67E+18
12/06/2023 19:51;Ika ?;1,64E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 19:51;? ? ? ? ?. ??;8,85E+17;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @DASHAouds: Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:51;??;1,30E+18;mandarinfess;1,26E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@mandarinfess dulu dia sempet trainee di korea buat jd kpop idol ga si? makanya dia bisa bhsa korea;;;0;1,67E+18
12/06/2023 19:51;Syafa'at Arby;7,38E+17;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"Fans bola, fans kpop, fans moba analog, fans anime
Kenapa banyak yg barbar y";;;0;1,67E+18
12/06/2023 19:51;?;251035460;fullchankissed;3187145372;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@fullchankissed wkwkkwk kpop 2023 makin kesana;;;0;1,67E+18
12/06/2023 19:50;rayansya ?;1,63E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @stpkimkeffhwng: akun gue sepi, mau cari #moots yg suka jbjb fa only tp ca jg boleh pokoknya kpop only yh no anime hehe, help rt/like ty…;;;5;1,67E+18
12/06/2023 19:50;cloud??;1,67E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"RT @seovers: moot hunting @ #genshintwt , #hsrtwt , #anitwt , #kpoptwt / #stantwt

? 18 , asia server
? ar59/tbl54 ; nahida/seele main
? st…";;;8;1,67E+18
12/06/2023 19:50;naca.;1,41E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;wtb akun tiktok, akun bekas cewe. prefer konten fashion, kpop, atau skincare. yg bisa live #zonauang;;;0;1,67E+18
12/06/2023 19:50;alcz;1,65E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @pompomfess: CW // Crossover KPOP |Pompom! Baru tau Siwol pernah jadi BA Mie Sedaap ? https://t.co/VLKy9zhirq;;;34;1,67E+18
12/06/2023 19:50;NurulAlQarni??;2564358000;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @tanyarlfes: CW // Thai, Kpop   ?   dia berkuasa sebelum Kim Taehyung,  Park Seo joon, Cha eunwoo, Gong Yoo dan Sehun menyerang https://…;;;2557;1,67E+18
12/06/2023 19:50;chaos!;239233081;snugdeal3r;1389685314;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;@snugdeal3r Yess truuuu. Dulu zaman fancam guna iphone 4 yalls. Samar samar betul kehidupan kpop fans dulu ???;;;0;1,67E+18
12/06/2023 19:49;fi.;1,22E+18;jkvwxy;1,22E+18;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;tapi lebih sering dengerin lagu pop, kpop dan rock. kalo pop sukanya dengerin lagu lokal, kalo rock sukanya dengerin lagu band jadul luar negri. kalo kpop sukanya lagunya bts dan beberapa ost kdrama;;;0;1,67E+18
12/06/2023 19:49;fayy ? ia;1,01E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:49;areta²³ | ia;1,38E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:49;??;1,28E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 19:49;EmakMacan;1,08E+18;;-1;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;"Ticketing Bola
Ticketing Coldplay

Lebih lucu dan aneh dari ticketing kpop https://t.co/TklhSVvvBr";;;0;1,67E+18
12/06/2023 19:49;may bole freetag sampe mampus???;2867431503;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Kembalikan music kpop yg liriknya pake full bakor;;;0;1,67E+18
12/06/2023 19:49;.;1,46E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:49;(Lynne) ???*;1,47E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:49;????? | pfk;1,29E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:49;norarira;1,38E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;RT @gibran_tweet: Saya ketemu artis kpop harus tetap sombong https://t.co/UvQHxbkndV;;;13621;1,67E+18
12/06/2023 19:49;nisa;1,37E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @My17youth: di Weibo CCarat pada pake hashtag '# ???seventeen #' artinya 'SEVENTEEN yang mana', gara2 sejak sore tadi ada rumor SEVENTEE…;;;219;1,67E+18
12/06/2023 19:49;gugu;129507400;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @seagyul: ini udah pernah ada yg bahas gak sih…imo cravity’s tiktok is one of the best kpop idol tiktok account!! gak cuma diisi challen…;;;456;1,67E+18
12/06/2023 19:48;Din ? DOXA;1,27E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;"RT @LiaLiav: Lea cerita horor lagi nih di dorm mereka, langsung muncul dong pocong KPop dikolom komen ngakak banget ??
@5ecretNumber https:…";;;47;1,67E+18
12/06/2023 19:48;seqi;1,60E+18;ksn24kii;1,61E+18;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@ksn24kii @KPOP_JUICE_EN PAKYU;;;0;1,67E+18
12/06/2023 19:48;ANDRHEA;8,69E+17;enchasnt;8,69E+17;in;<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>;@rentfess —memutuskan buat jadi kpop fans, they are my first. J-imin is the one that makes me love all of them completely. He will always be my first bias, if people ask me. Jadi army jalur temen, itu aku, ketika temen-temenku perlahan meninggalkan dunia ;;;0;1,67E+18
12/06/2023 19:48;deby;7,35E+17;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;Soal kpop kek…. Siapa member enhypen yang paling usil… kim taehyung….;;;7;1,67E+18
12/06/2023 19:48;ajel;1,14E+18;;-1;in;<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>;printilan gue cuma album kpop di rak https://t.co/9qd32jTFfs;;;0;1,67E+18
12/06/2023 19:48;?????;1,35E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;Repliesnya and qrt kumpulan nuruls sama fans kpop enggak punya otak! https://t.co/8hJn5NCjZK;;;0;1,67E+18
12/06/2023 19:48;Rahma;1,48E+18;;-1;in;<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>;RT @lockeyyulia: Keys, Secret Number's DOXA adalah 'The highest jump' di Chart KVille K-POP top 100 song chart week 2 bln Juni nih ? jgn lu…;;;45;1,67E+18
